student_id,school,grade,section,gender,age,attendance_pct,study_hours_daily,internet_access,parent_education,mathematics,science,english,social_science,computer,average_score,median_score,subjects_passed,result,performance_band,at_risk
STU-1073,North Academy,11,C,Male,17,79.5,3.0,Yes,Secondary,63.4,65.4,68.1,72.5,84.2,70.72,68.1,5,Pass,Good,No
STU-1074,North Academy,11,A,Female,17,93.4,4.1,Yes,Secondary,85.5,87.2,82.3,68.8,72.6,79.28,82.3,5,Pass,Very Good,No
STU-1075,East Model,10,C,Female,15,71.9,2.6,Yes,Graduate,54.1,60.1,82.8,63.7,69.4,66.02000000000001,63.7,5,Pass,Good,Yes
STU-1076,East Model,9,C,Female,15,90.8,2.1,Yes,Graduate,67.5,86.7,62.4,70.3,62.6,69.9,67.5,5,Pass,Good,No
STU-1077,West Senior,10,C,Male,15,100.0,2.0,Yes,Graduate,79.5,77.9,87.1,72.1,100.0,83.32000000000001,79.5,5,Pass,Very Good,No
STU-1078,South Public,10,A,Male,15,74.1,2.3,Yes,Secondary,67.1,64.0,86.3,53.6,86.7,71.53999999999999,67.1,5,Pass,Good,Yes
STU-1079,North Academy,10,B,Female,15,78.9,4.0,Yes,Secondary,61.7,70.6,69.0,82.1,86.4,73.96,70.6,5,Pass,Good,No
STU-1080,North Academy,9,C,Male,14,80.9,0.7,Yes,Secondary,50.9,52.9,47.5,67.2,49.1,53.52,50.9,5,Pass,Average,No
STU-1081,East Model,10,A,Male,16,79.7,1.2,No,Secondary,51.9,62.4,50.7,59.8,50.9,55.14,51.9,5,Pass,Average,No
STU-1082,West Senior,10,A,Female,15,81.9,2.7,Yes,Primary,55.6,75.6,76.9,66.1,54.4,65.72,66.1,5,Pass,Good,No
STU-1083,East Model,10,A,Male,15,81.8,3.0,Yes,Postgraduate,80.1,68.1,69.9,72.3,92.0,76.47999999999999,72.3,5,Pass,Very Good,No
STU-1084,West Senior,12,B,Male,17,80.3,1.8,Yes,Graduate,57.2,60.8,62.6,55.9,71.1,61.52,60.8,5,Pass,Good,No
STU-1085,East Model,11,C,Female,17,75.6,1.9,Yes,Secondary,70.5,59.4,65.0,63.5,56.2,62.919999999999995,63.5,5,Pass,Good,No
STU-1086,North Academy,11,B,Male,16,64.1,1.2,Yes,Primary,58.9,58.4,66.2,69.4,60.5,62.67999999999999,60.5,5,Pass,Good,Yes
STU-1087,South Public,9,C,Male,14,89.5,0.6,Yes,Graduate,56.0,68.1,69.7,67.6,69.5,66.17999999999999,68.1,5,Pass,Good,No
STU-1088,East Model,12,B,Female,17,86.9,2.7,No,Secondary,63.0,47.2,58.9,75.6,59.7,60.879999999999995,59.7,5,Pass,Good,No
STU-1089,North Academy,11,A,Female,17,76.1,4.6,Yes,Graduate,53.9,96.5,63.9,69.0,70.7,70.8,69.0,5,Pass,Good,No
STU-1090,North Academy,12,A,Male,18,74.9,4.5,No,Graduate,70.0,73.2,76.4,71.4,71.8,72.56,71.8,5,Pass,Good,Yes
STU-1091,North Academy,9,A,Female,14,75.5,1.4,Yes,Graduate,46.8,81.0,72.1,60.8,79.7,68.08,72.1,5,Pass,Good,No
STU-1092,South Public,10,A,Female,15,87.8,2.3,Yes,Postgraduate,76.9,65.3,52.4,59.8,71.9,65.25999999999999,65.3,5,Pass,Good,No
STU-1093,West Senior,9,A,Female,14,98.5,1.7,Yes,Graduate,70.9,74.9,56.0,93.8,73.7,73.86,73.7,5,Pass,Good,No
STU-1094,East Model,12,C,Female,17,81.8,2.1,No,Graduate,69.1,50.4,58.6,40.6,66.4,57.02,58.6,5,Pass,Average,No
STU-1095,West Senior,10,A,Male,15,98.0,2.2,No,Graduate,71.6,79.5,84.8,69.2,79.6,76.93999999999998,79.5,5,Pass,Very Good,No
STU-1096,East Model,10,B,Male,15,84.5,1.3,Yes,Secondary,56.3,75.0,86.6,61.2,81.3,72.08000000000001,75.0,5,Pass,Good,No
STU-1097,North Academy,12,C,Female,17,84.5,3.8,Yes,Postgraduate,56.6,81.6,72.0,59.6,80.5,70.06,72.0,5,Pass,Good,No
STU-1098,West Senior,9,B,Male,14,100.0,1.3,Yes,Secondary,59.9,62.2,55.9,74.2,70.9,64.62,62.2,5,Pass,Good,No
STU-1099,West Senior,12,C,Male,18,89.1,1.5,Yes,Postgraduate,62.4,82.2,67.7,63.2,60.9,67.28,63.2,5,Pass,Good,No
STU-1100,West Senior,12,B,Male,17,100.0,3.9,Yes,Graduate,81.9,65.1,59.7,85.7,90.6,76.6,81.9,5,Pass,Very Good,No
STU-1101,North Academy,12,A,Female,17,96.4,0.9,Yes,Graduate,74.6,62.8,76.8,55.1,58.5,65.56,62.8,5,Pass,Good,No
STU-1102,North Academy,9,B,Female,15,61.4,2.4,No,Primary,69.6,54.4,35.2,68.9,62.6,58.14,62.6,4,Fail,Average,Yes
STU-1103,South Public,10,B,Male,15,75.8,0.8,Yes,Graduate,50.8,43.4,57.0,47.1,76.6,54.98,50.8,5,Pass,Average,No
STU-1104,West Senior,12,C,Male,18,92.4,0.5,Yes,Secondary,52.0,44.6,54.4,66.6,50.2,53.56,52.0,5,Pass,Average,No
STU-1105,East Model,10,B,Female,15,84.9,1.0,Yes,Graduate,65.9,75.2,65.7,70.1,70.8,69.53999999999999,70.1,5,Pass,Good,No
STU-1106,West Senior,11,A,Female,17,85.5,3.2,Yes,Secondary,89.1,63.7,83.1,62.2,100.0,79.62,83.1,5,Pass,Very Good,No
STU-1107,East Model,11,B,Female,16,82.3,2.3,Yes,Primary,71.5,63.0,68.0,67.1,56.7,65.26,67.1,5,Pass,Good,No
STU-1108,West Senior,9,C,Male,14,75.1,6.5,No,Secondary,67.6,92.1,84.9,87.6,81.6,82.75999999999999,84.9,5,Pass,Very Good,No
STU-1109,East Model,10,B,Male,15,82.9,1.8,No,Postgraduate,60.1,59.9,68.7,73.0,61.9,64.72,61.9,5,Pass,Good,No
STU-1110,East Model,9,C,Male,15,72.9,4.0,Yes,Primary,72.8,67.9,83.3,79.7,58.8,72.5,72.8,5,Pass,Good,Yes
STU-1111,South Public,12,A,Female,17,76.4,0.6,Yes,Primary,59.5,61.2,73.4,33.1,58.0,57.040000000000006,59.5,4,Fail,Average,Yes
STU-1112,West Senior,9,C,Male,14,80.6,4.6,Yes,Primary,62.9,81.7,74.8,77.3,62.2,71.78,74.8,5,Pass,Good,No
STU-1113,West Senior,12,B,Male,17,80.8,4.7,No,Primary,60.6,76.6,79.4,82.8,79.1,75.7,79.1,5,Pass,Very Good,No
STU-1114,North Academy,12,C,Male,18,90.8,0.9,Yes,Graduate,80.3,72.0,58.5,54.6,76.4,68.36000000000001,72.0,5,Pass,Good,No
STU-1115,South Public,11,C,Female,16,82.5,3.2,Yes,Primary,63.4,69.4,58.4,78.6,68.4,67.64000000000001,68.4,5,Pass,Good,No
STU-1116,North Academy,9,A,Female,15,71.8,1.7,No,Secondary,57.2,68.6,61.7,60.2,49.1,59.36,60.2,5,Pass,Good,Yes
STU-1117,East Model,12,A,Female,17,71.3,5.2,Yes,Graduate,80.1,61.5,67.3,76.4,91.0,75.25999999999999,76.4,5,Pass,Very Good,Yes
STU-1118,South Public,10,B,Female,15,81.8,3.2,Yes,Graduate,70.6,52.3,70.4,87.0,76.0,71.26,70.6,5,Pass,Good,No
STU-1119,North Academy,10,A,Male,16,97.2,5.9,No,Secondary,100.0,84.7,87.1,87.5,87.9,89.43999999999998,87.5,5,Pass,Excellent,No
STU-1120,East Model,11,C,Female,16,79.3,5.1,Yes,Secondary,67.8,84.8,92.2,82.8,69.1,79.34,82.8,5,Pass,Very Good,No
STU-1121,East Model,9,B,Male,14,57.7,5.8,Yes,Graduate,73.3,68.0,88.0,73.4,65.1,73.56000000000002,73.3,5,Pass,Good,Yes
STU-1122,East Model,11,A,Male,16,81.3,1.8,Yes,Graduate,52.8,48.6,63.2,60.2,62.6,57.480000000000004,60.2,5,Pass,Average,No
STU-1123,West Senior,10,B,Male,15,93.7,0.8,Yes,Secondary,78.7,60.5,75.1,58.0,64.4,67.33999999999999,64.4,5,Pass,Good,No
STU-1124,North Academy,12,B,Male,17,91.1,1.6,Yes,Postgraduate,59.9,65.8,38.5,79.2,62.8,61.239999999999995,62.8,4,Fail,Good,Yes
STU-1125,North Academy,12,C,Male,17,74.5,3.1,Yes,Secondary,66.4,54.5,63.7,56.3,84.7,65.12,63.7,5,Pass,Good,Yes
STU-1126,West Senior,9,C,Female,14,75.5,1.0,Yes,Secondary,71.4,57.7,61.3,68.4,85.4,68.84,68.4,5,Pass,Good,No
STU-1127,North Academy,12,C,Female,17,65.5,1.3,Yes,Graduate,54.0,42.1,66.2,60.3,58.2,56.160000000000004,58.2,5,Pass,Average,Yes
STU-1128,North Academy,11,A,Female,17,89.0,1.6,No,Graduate,54.6,72.0,64.8,56.6,76.1,64.82,64.8,5,Pass,Good,No
STU-1129,South Public,10,A,Female,16,95.3,0.9,Yes,Secondary,33.4,69.0,72.8,57.0,72.9,61.02,69.0,4,Fail,Good,Yes
STU-1130,West Senior,11,A,Female,16,80.3,2.6,Yes,Graduate,48.3,62.7,66.6,60.5,56.7,58.96,60.5,5,Pass,Average,No
STU-1131,North Academy,9,B,Female,14,81.4,3.0,Yes,Graduate,65.8,72.0,82.6,77.4,70.1,73.58,72.0,5,Pass,Good,No
STU-1132,South Public,9,A,Female,14,89.0,3.6,No,Primary,83.2,78.0,76.5,66.9,61.1,73.14000000000001,76.5,5,Pass,Good,No
STU-1133,North Academy,9,A,Female,15,100.0,1.6,No,Secondary,56.4,90.1,73.3,73.0,88.0,76.16,73.3,5,Pass,Very Good,No
STU-1134,West Senior,10,B,Female,16,82.3,2.1,Yes,Secondary,56.4,55.5,79.0,60.5,69.0,64.08,60.5,5,Pass,Good,No
STU-1135,South Public,12,C,Male,17,100.0,1.5,Yes,Graduate,77.8,61.7,58.4,81.8,55.3,67.0,61.7,5,Pass,Good,No
STU-1136,West Senior,11,B,Male,17,90.3,1.7,Yes,Graduate,74.8,73.3,44.1,94.3,55.3,68.36,73.3,5,Pass,Good,No
STU-1137,East Model,11,B,Female,16,95.4,1.9,Yes,Graduate,64.3,80.4,82.3,68.7,71.8,73.5,71.8,5,Pass,Good,No
STU-1138,West Senior,9,A,Male,14,81.4,0.7,Yes,Secondary,82.9,53.0,72.0,51.0,77.3,67.24,72.0,5,Pass,Good,No
STU-1139,East Model,12,C,Female,17,86.1,3.6,Yes,Postgraduate,77.7,78.9,74.0,74.7,90.9,79.24000000000001,77.7,5,Pass,Very Good,No
STU-1140,East Model,10,B,Female,15,70.3,0.3,Yes,Postgraduate,67.3,58.7,48.8,48.6,57.4,56.160000000000004,57.4,5,Pass,Average,Yes
STU-1141,West Senior,11,B,Male,16,95.4,1.3,Yes,Primary,62.4,65.3,61.3,67.3,58.1,62.88000000000001,62.4,5,Pass,Good,No
STU-1142,East Model,9,B,Female,14,81.3,4.7,No,Graduate,71.2,58.0,79.8,97.0,88.7,78.94,79.8,5,Pass,Very Good,No
STU-1143,East Model,10,A,Male,15,89.5,1.8,Yes,Primary,69.5,59.2,65.4,75.8,50.2,64.02,65.4,5,Pass,Good,No
STU-1144,North Academy,9,C,Female,14,83.5,2.1,No,Primary,71.6,52.4,75.6,50.1,63.5,62.64,63.5,5,Pass,Good,No
STU-1145,North Academy,12,A,Male,17,85.0,1.5,Yes,Secondary,57.0,51.5,56.9,68.1,75.5,61.8,57.0,5,Pass,Good,No
STU-1146,North Academy,12,B,Female,17,82.3,1.7,Yes,Graduate,67.1,74.8,70.9,65.0,64.5,68.46,67.1,5,Pass,Good,No
STU-1147,West Senior,10,A,Female,16,86.8,1.5,Yes,Primary,43.5,80.3,82.4,80.9,68.4,71.1,80.3,5,Pass,Good,No
STU-1148,East Model,9,C,Female,14,67.0,4.6,Yes,Graduate,53.1,71.5,76.2,70.4,80.8,70.4,71.5,5,Pass,Good,Yes
STU-1149,North Academy,9,B,Male,14,97.5,1.2,No,Secondary,51.4,66.7,81.8,84.0,72.2,71.22,72.2,5,Pass,Good,No
STU-1150,West Senior,9,C,Male,14,75.1,1.2,Yes,Postgraduate,50.1,49.8,75.2,51.5,77.8,60.88000000000001,51.5,5,Pass,Good,No
STU-1151,South Public,12,C,Male,18,91.0,1.6,Yes,Primary,73.8,42.3,89.3,66.2,88.9,72.1,73.8,5,Pass,Good,No
STU-1152,South Public,9,A,Female,14,90.1,0.9,Yes,Primary,62.5,72.8,66.2,69.0,69.7,68.03999999999999,69.0,5,Pass,Good,No
STU-1153,South Public,9,C,Male,14,66.6,1.9,Yes,Secondary,54.3,53.6,51.0,63.4,74.6,59.379999999999995,54.3,5,Pass,Good,Yes
STU-1154,North Academy,11,A,Female,17,85.6,2.4,Yes,Secondary,62.7,65.7,76.2,61.5,67.8,66.78,65.7,5,Pass,Good,No
STU-1155,West Senior,12,B,Female,18,100.0,1.6,Yes,Primary,80.7,49.7,75.2,79.7,70.3,71.12,75.2,5,Pass,Good,No
STU-1156,North Academy,11,A,Male,16,85.1,1.9,Yes,Secondary,50.3,46.0,64.1,60.5,70.3,58.239999999999995,60.5,5,Pass,Average,No
STU-1157,South Public,12,B,Female,17,65.2,2.6,Yes,Secondary,50.1,63.3,59.4,54.8,48.5,55.220000000000006,54.8,5,Pass,Average,Yes
STU-1158,South Public,11,A,Male,16,75.7,3.8,Yes,Graduate,65.1,69.1,91.2,85.3,68.5,75.84,69.1,5,Pass,Very Good,No
STU-1159,East Model,12,C,Female,17,67.7,1.0,No,Primary,43.5,43.4,60.5,37.1,64.3,49.760000000000005,43.5,4,Fail,Average,Yes
STU-1160,South Public,11,C,Male,16,78.0,2.3,Yes,Primary,47.4,55.1,55.8,66.6,63.2,57.620000000000005,55.8,5,Pass,Average,No
STU-1161,North Academy,10,B,Male,16,91.2,2.0,No,Secondary,51.7,60.0,64.1,63.0,72.3,62.220000000000006,63.0,5,Pass,Good,No
STU-1162,North Academy,11,B,Male,17,84.0,0.2,Yes,Graduate,73.8,61.1,47.8,65.5,62.7,62.17999999999999,62.7,5,Pass,Good,No
STU-1163,South Public,10,C,Female,15,84.9,1.3,Yes,Graduate,61.9,68.1,58.0,62.0,76.9,65.38,62.0,5,Pass,Good,No
STU-1164,South Public,10,C,Female,15,74.5,2.3,No,Secondary,55.3,65.2,64.3,51.9,54.8,58.3,55.3,5,Pass,Average,Yes
STU-1165,West Senior,9,A,Male,14,93.8,1.9,Yes,Graduate,76.1,46.6,69.5,75.8,68.5,67.3,69.5,5,Pass,Good,No
STU-1166,North Academy,12,C,Female,17,82.2,1.7,No,Secondary,48.2,58.0,66.6,61.0,73.9,61.540000000000006,61.0,5,Pass,Good,No
STU-1167,West Senior,11,C,Female,16,87.0,1.1,Yes,Graduate,52.4,66.8,59.1,85.1,81.6,69.0,66.8,5,Pass,Good,No
STU-1168,East Model,12,B,Male,17,93.9,4.1,Yes,Secondary,54.0,77.4,79.9,84.3,71.6,73.44000000000001,77.4,5,Pass,Good,No
STU-1169,North Academy,11,A,Male,17,100.0,1.5,Yes,Postgraduate,60.8,61.6,69.0,69.7,80.8,68.38000000000001,69.0,5,Pass,Good,No
STU-1170,South Public,12,A,Male,18,78.8,3.0,No,Secondary,41.2,50.6,56.9,73.5,80.1,60.46,56.9,5,Pass,Good,No
STU-1171,West Senior,10,B,Male,15,90.4,0.6,Yes,Graduate,52.3,68.3,72.6,72.5,70.9,67.32000000000001,70.9,5,Pass,Good,No
STU-1172,West Senior,12,A,Female,18,81.8,0.3,Yes,Graduate,57.6,50.9,54.3,59.5,62.4,56.94,57.6,5,Pass,Average,No
STU-1173,West Senior,10,C,Male,15,73.4,2.0,Yes,Graduate,63.8,55.3,61.9,60.3,65.0,61.260000000000005,61.9,5,Pass,Good,Yes
STU-1174,South Public,10,C,Male,15,79.5,3.8,Yes,Secondary,68.1,77.8,100.0,83.8,83.3,82.6,83.3,5,Pass,Very Good,No
STU-1175,East Model,11,C,Male,16,92.0,1.7,Yes,Secondary,70.3,64.4,52.9,77.1,66.2,66.17999999999999,66.2,5,Pass,Good,No
STU-1176,North Academy,11,A,Male,16,87.7,0.9,No,Graduate,48.1,40.2,55.1,65.0,69.0,55.48,55.1,5,Pass,Average,No
STU-1177,South Public,9,A,Female,14,75.0,3.1,Yes,Graduate,57.1,67.3,68.1,85.8,76.3,70.92,68.1,5,Pass,Good,No
STU-1178,North Academy,10,B,Female,15,75.0,2.6,No,Postgraduate,49.3,67.4,68.4,68.1,73.3,65.3,68.1,5,Pass,Good,No
STU-1179,West Senior,10,A,Female,15,72.1,1.7,Yes,Graduate,65.3,51.1,67.5,49.6,47.5,56.2,51.1,5,Pass,Average,Yes
STU-1180,South Public,11,C,Female,17,64.3,0.7,Yes,Secondary,53.7,42.9,56.5,39.3,55.9,49.66,53.7,4,Fail,Average,Yes
STU-1181,East Model,10,C,Female,15,100.0,0.9,Yes,Primary,74.3,68.7,73.4,60.6,78.0,71.0,73.4,5,Pass,Good,No
STU-1182,North Academy,10,A,Male,15,95.4,1.5,Yes,Graduate,63.4,64.4,81.5,62.3,86.3,71.58000000000001,64.4,5,Pass,Good,No
STU-1183,West Senior,10,A,Male,15,94.7,1.7,Yes,Graduate,69.8,63.9,69.8,69.9,66.5,67.97999999999999,69.8,5,Pass,Good,No
STU-1184,West Senior,11,B,Female,17,94.1,3.7,Yes,Graduate,72.3,68.6,93.6,90.5,81.5,81.3,81.5,5,Pass,Very Good,No
STU-1185,East Model,11,C,Female,16,85.1,2.3,No,Graduate,56.4,45.6,64.5,61.9,60.6,57.8,60.6,5,Pass,Average,No
STU-1186,South Public,9,B,Male,14,76.5,1.0,Yes,Secondary,62.8,76.4,58.4,65.4,69.8,66.56,65.4,5,Pass,Good,No
STU-1187,South Public,10,B,Male,15,52.6,0.7,Yes,Graduate,40.1,26.1,39.0,39.5,59.4,40.82,39.5,2,Fail,Average,Yes
STU-1188,East Model,11,A,Male,17,86.7,0.3,Yes,Secondary,53.3,57.9,70.1,56.2,71.3,61.760000000000005,57.9,5,Pass,Good,No
STU-1189,South Public,9,C,Male,14,68.2,1.1,Yes,Secondary,40.7,52.1,57.3,51.5,77.2,55.760000000000005,52.1,5,Pass,Average,Yes
STU-1190,South Public,10,C,Male,15,83.7,1.5,Yes,Primary,63.6,66.5,91.0,74.7,85.2,76.2,74.7,5,Pass,Very Good,No
STU-1191,West Senior,10,A,Female,16,69.9,0.8,Yes,Primary,51.1,54.5,48.4,51.2,74.1,55.85999999999999,51.2,5,Pass,Average,Yes
STU-1192,South Public,9,A,Female,15,77.3,3.1,Yes,Primary,58.1,64.9,81.6,77.3,75.4,71.46,75.4,5,Pass,Good,No
STU-1193,North Academy,10,A,Male,15,76.7,0.7,Yes,Secondary,67.7,47.8,53.1,45.2,80.6,58.879999999999995,53.1,5,Pass,Average,No
STU-1194,East Model,9,B,Male,14,90.3,1.4,No,Secondary,78.9,96.2,68.3,68.9,85.1,79.48000000000002,78.9,5,Pass,Very Good,No
STU-1195,East Model,12,A,Male,17,63.0,1.6,No,Graduate,47.0,32.1,53.4,44.2,58.9,47.12,47.0,4,Fail,Average,Yes
STU-1196,East Model,11,C,Male,17,82.1,1.6,Yes,Secondary,52.1,69.6,70.4,82.3,93.1,73.5,70.4,5,Pass,Good,No
STU-1197,West Senior,12,C,Male,18,68.5,1.8,Yes,Graduate,60.6,67.9,37.9,58.9,70.7,59.2,60.6,4,Fail,Good,Yes
STU-1198,West Senior,10,B,Male,15,73.3,1.5,Yes,Secondary,43.1,48.3,79.8,35.0,56.7,52.58,48.3,4,Fail,Average,Yes
STU-1199,North Academy,10,C,Male,15,76.3,4.9,Yes,Graduate,59.5,70.6,89.1,66.7,77.3,72.64,70.6,5,Pass,Good,No
STU-1200,South Public,9,B,Male,14,82.8,0.2,Yes,Primary,56.6,45.5,76.8,82.3,81.6,68.55999999999999,76.8,5,Pass,Good,No
