date,city,region,temperature_max_c,temperature_min_c,rainfall_mm,humidity_pct,wind_speed_kmh,weather_condition
2022-06-13,Kolkata,East,33.6,27.4,0.0,54.8,15.4,Clear
2022-06-14,Kolkata,East,36.5,30.0,32.7,67.7,12.4,Rain
2022-06-15,Kolkata,East,34.0,29.0,0.0,59.1,13.4,Clear
2022-06-16,Kolkata,East,35.4,27.4,34.6,60.0,27.8,Rain
2022-06-17,Kolkata,East,31.4,24.7,0.0,42.8,7.9,Clear
2022-06-18,Kolkata,East,32.6,25.2,28.3,64.1,14.9,Rain
2022-06-19,Kolkata,East,33.4,28.1,0.0,55.1,6.5,Clear
2022-06-20,Kolkata,East,34.1,26.9,0.0,59.0,10.8,Clear
2022-06-21,Kolkata,East,31.3,25.3,18.9,68.7,22.2,Rain
2022-06-22,Kolkata,East,34.0,27.3,4.8,57.9,14.7,Light Rain
2022-06-23,Kolkata,East,35.2,26.8,34.6,59.1,17.4,Rain
2022-06-24,Kolkata,East,38.6,31.2,16.7,59.0,9.3,Rain
2022-06-25,Kolkata,East,32.5,27.5,7.7,56.5,13.9,Light Rain
2022-06-26,Kolkata,East,32.4,25.9,5.4,59.7,11.4,Light Rain
2022-06-27,Kolkata,East,33.7,26.9,0.0,65.2,17.6,Clear
2022-06-28,Kolkata,East,35.3,30.1,13.1,61.6,24.6,Rain
2022-06-29,Kolkata,East,36.9,28.5,6.3,58.1,12.5,Light Rain
2022-06-30,Kolkata,East,37.4,29.5,13.1,77.0,12.4,Rain
2022-07-01,Kolkata,East,34.6,27.2,0.0,74.9,5.1,Clear
2022-07-02,Kolkata,East,38.7,30.0,30.7,83.5,11.2,Rain
2022-07-03,Kolkata,East,33.4,27.0,78.9,70.3,26.1,Heavy Rain
2022-07-04,Kolkata,East,34.4,27.8,189.9,80.8,24.9,Heavy Rain
2022-07-05,Kolkata,East,32.7,26.7,45.1,82.3,8.4,Rain
2022-07-06,Kolkata,East,35.7,29.7,278.2,81.5,8.7,Heavy Rain
2022-07-07,Kolkata,East,36.0,29.0,0.0,71.8,7.2,Clear
2022-07-08,Kolkata,East,34.8,29.8,37.2,80.0,26.1,Rain
2022-07-09,Kolkata,East,31.6,26.6,0.0,60.1,19.5,Clear
2022-07-10,Kolkata,East,36.8,28.0,185.7,79.6,8.9,Heavy Rain
2022-07-11,Kolkata,East,34.5,28.8,0.0,66.3,6.4,Clear
2022-07-12,Kolkata,East,39.6,33.1,80.5,71.7,24.9,Heavy Rain
2022-07-13,Kolkata,East,33.9,26.6,158.3,67.4,13.2,Heavy Rain
2022-07-14,Kolkata,East,37.0,30.1,0.0,55.6,5.2,Clear
2022-07-15,Kolkata,East,36.2,31.2,0.0,84.5,3.6,Cloudy
2022-07-16,Kolkata,East,35.2,29.2,39.9,69.5,14.9,Rain
2022-07-17,Kolkata,East,31.4,25.4,79.6,80.9,15.5,Heavy Rain
2022-07-18,Kolkata,East,35.9,28.8,114.6,73.4,16.2,Heavy Rain
2022-07-19,Kolkata,East,33.0,26.5,34.1,68.1,7.2,Rain
2022-07-20,Kolkata,East,32.1,27.1,110.7,67.3,15.1,Heavy Rain
2022-07-21,Kolkata,East,35.7,28.7,37.3,83.1,14.7,Rain
2022-07-22,Kolkata,East,29.8,24.6,89.7,65.4,9.1,Heavy Rain
2022-07-23,Kolkata,East,38.0,31.2,135.9,77.1,16.9,Heavy Rain
2022-07-24,Kolkata,East,36.8,29.5,94.2,67.3,9.5,Heavy Rain
2022-07-25,Kolkata,East,37.3,31.2,290.1,79.1,10.2,Heavy Rain
2022-07-26,Kolkata,East,34.0,25.3,86.1,95.5,9.1,Heavy Rain
2022-07-27,Kolkata,East,35.1,29.3,173.8,90.2,21.6,Heavy Rain
2022-07-28,Kolkata,East,32.3,24.6,26.0,73.0,15.7,Rain
2022-07-29,Kolkata,East,35.0,29.4,0.0,81.8,18.8,Clear
2022-07-30,Kolkata,East,35.5,28.0,0.0,51.8,19.4,Clear
2022-07-31,Kolkata,East,34.0,26.4,37.9,88.9,6.2,Rain
2022-08-01,Kolkata,East,36.4,31.4,56.4,81.4,11.0,Rain
2022-08-02,Kolkata,East,35.6,28.6,0.0,65.5,6.3,Clear
2022-08-03,Kolkata,East,31.5,26.1,0.0,75.5,2.8,Clear
2022-08-04,Kolkata,East,32.3,25.2,34.1,68.6,11.8,Rain
2022-08-05,Kolkata,East,36.6,28.6,116.9,73.2,13.0,Heavy Rain
2022-08-06,Kolkata,East,36.9,29.6,15.2,88.6,13.4,Rain
2022-08-07,Kolkata,East,35.9,27.3,54.6,71.7,12.2,Rain
2022-08-08,Kolkata,East,35.2,28.5,7.8,87.7,17.4,Light Rain
2022-08-09,Kolkata,East,36.7,29.7,0.0,63.3,9.0,Clear
2022-08-10,Kolkata,East,37.8,29.7,40.6,76.2,16.0,Rain
2022-08-11,Kolkata,East,31.7,25.8,99.1,89.7,13.9,Heavy Rain
2022-08-12,Kolkata,East,36.4,28.9,0.0,70.8,4.9,Clear
2022-08-13,Kolkata,East,36.4,29.5,7.8,72.3,8.3,Light Rain
2022-08-14,Kolkata,East,33.1,24.9,7.5,81.8,15.3,Light Rain
2022-08-15,Kolkata,East,35.7,27.2,77.7,80.5,7.9,Heavy Rain
2022-08-16,Kolkata,East,33.5,25.8,14.3,67.3,6.4,Rain
2022-08-17,Kolkata,East,35.5,28.3,17.5,77.8,12.2,Rain
2022-08-18,Kolkata,East,36.3,29.6,63.5,77.3,6.9,Rain
2022-08-19,Kolkata,East,33.6,26.2,109.4,79.8,22.0,Heavy Rain
2022-08-20,Kolkata,East,35.0,28.0,41.0,78.4,11.6,Rain
2022-08-21,Kolkata,East,34.8,27.9,49.8,75.3,14.6,Rain
2022-08-22,Kolkata,East,34.5,27.7,0.0,77.3,12.4,Clear
2022-08-23,Kolkata,East,35.0,27.5,13.4,75.0,30.7,Rain
2022-08-24,Kolkata,East,33.5,26.3,28.8,76.2,7.1,Rain
2022-08-25,Kolkata,East,33.6,26.5,0.0,71.7,6.3,Clear
2022-08-26,Kolkata,East,30.0,25.0,63.6,80.4,12.7,Rain
2022-08-27,Kolkata,East,31.4,25.5,0.0,52.1,14.2,Clear
2022-08-28,Kolkata,East,29.4,23.2,0.0,78.7,5.8,Clear
2022-08-29,Kolkata,East,37.1,26.5,0.0,74.8,13.9,Clear
2022-08-30,Kolkata,East,36.7,29.0,90.5,83.0,9.5,Heavy Rain
2022-08-31,Kolkata,East,33.7,26.3,0.0,63.9,8.8,Clear
2022-09-01,Kolkata,East,34.8,28.2,47.2,90.0,16.4,Rain
2022-09-02,Kolkata,East,33.9,28.7,12.6,75.8,19.4,Rain
2022-09-03,Kolkata,East,32.2,24.4,15.0,72.2,11.9,Rain
2022-09-04,Kolkata,East,32.5,26.4,0.0,69.1,7.0,Clear
2022-09-05,Kolkata,East,34.7,28.0,0.0,72.4,13.7,Clear
2022-09-06,Kolkata,East,33.0,25.5,24.1,82.2,6.1,Rain
2022-09-07,Kolkata,East,31.5,26.1,116.2,67.0,10.8,Heavy Rain
2022-09-08,Kolkata,East,34.1,28.9,21.0,78.3,17.4,Rain
2022-09-09,Kolkata,East,34.7,26.3,111.7,85.0,11.7,Heavy Rain
2022-09-10,Kolkata,East,30.4,25.2,103.1,65.6,20.7,Heavy Rain
2022-09-11,Kolkata,East,30.9,25.9,0.0,63.6,14.0,Clear
2022-09-12,Kolkata,East,33.5,26.5,105.2,91.8,12.7,Heavy Rain
2022-09-13,Kolkata,East,32.6,23.8,0.0,52.2,15.5,Clear
2022-09-14,Kolkata,East,32.8,27.0,0.0,60.5,1.8,Clear
2022-09-15,Kolkata,East,35.9,27.6,0.0,70.9,7.4,Clear
2022-09-16,Kolkata,East,30.7,24.8,48.6,68.9,12.7,Rain
2022-09-17,Kolkata,East,32.3,27.0,0.0,74.9,3.2,Clear
2022-09-18,Kolkata,East,32.7,26.8,0.0,63.9,9.9,Clear
2022-09-19,Kolkata,East,32.2,23.9,69.0,83.9,26.6,Heavy Rain
2022-09-20,Kolkata,East,31.5,23.9,0.0,72.5,17.6,Clear
2022-09-21,Kolkata,East,31.6,25.5,0.0,79.5,11.3,Clear
2022-09-22,Kolkata,East,32.7,25.8,95.4,100.0,25.4,Heavy Rain
2022-09-23,Kolkata,East,31.6,25.0,0.0,77.9,6.8,Clear
2022-09-24,Kolkata,East,32.0,25.0,25.4,79.1,10.9,Rain
2022-09-25,Kolkata,East,35.7,27.0,158.9,82.4,8.2,Heavy Rain
2022-09-26,Kolkata,East,30.8,23.4,98.0,85.0,26.9,Heavy Rain
2022-09-27,Kolkata,East,30.6,25.6,19.5,73.0,11.3,Rain
2022-09-28,Kolkata,East,31.0,26.0,183.4,89.5,24.5,Heavy Rain
2022-09-29,Kolkata,East,30.2,20.6,106.4,93.1,18.1,Heavy Rain
2022-09-30,Kolkata,East,32.4,26.0,94.5,92.5,11.8,Heavy Rain
2022-10-01,Kolkata,East,30.0,22.2,0.0,69.8,8.2,Clear
2022-10-02,Kolkata,East,30.9,23.0,0.0,53.0,9.7,Clear
2022-10-03,Kolkata,East,32.1,25.7,42.4,62.4,14.2,Rain
2022-10-04,Kolkata,East,31.4,23.6,0.0,57.5,2.9,Clear
2022-10-05,Kolkata,East,30.2,22.6,0.0,41.7,6.1,Clear
2022-10-06,Kolkata,East,31.5,23.5,8.0,57.4,14.4,Light Rain
2022-10-07,Kolkata,East,27.5,21.2,0.0,64.2,12.0,Clear
2022-10-08,Kolkata,East,30.1,23.2,9.0,58.9,10.6,Light Rain
2022-10-09,Kolkata,East,29.0,22.4,17.5,60.5,11.0,Rain
2022-10-10,Kolkata,East,29.1,24.1,33.0,50.8,9.4,Rain
2022-10-11,Kolkata,East,31.5,26.0,0.0,59.5,3.0,Clear
2022-10-12,Kolkata,East,30.1,22.9,4.6,66.4,13.5,Light Rain
2022-10-13,Kolkata,East,30.3,24.7,8.3,74.3,13.1,Light Rain
2022-10-14,Kolkata,East,28.5,23.0,0.0,52.9,17.9,Clear
2022-10-15,Kolkata,East,30.4,25.2,0.0,51.1,11.7,Clear
2022-10-16,Kolkata,East,29.3,20.4,30.8,65.0,8.6,Rain
2022-10-17,Kolkata,East,31.6,24.3,3.0,60.5,8.2,Light Rain
2022-10-18,Kolkata,East,32.2,25.1,0.0,44.9,11.5,Clear
2022-10-19,Kolkata,East,27.7,20.6,29.0,67.0,21.6,Rain
2022-10-20,Kolkata,East,26.5,21.0,0.0,59.6,2.6,Clear
2022-10-21,Kolkata,East,33.2,25.5,0.0,50.0,4.2,Clear
2022-10-22,Kolkata,East,28.6,21.5,0.0,48.8,11.3,Clear
2022-10-23,Kolkata,East,28.9,22.1,8.3,55.2,10.3,Light Rain
2022-10-24,Kolkata,East,29.7,21.7,19.2,58.5,18.2,Rain
2022-10-25,Kolkata,East,29.9,20.5,0.0,47.1,6.1,Clear
2022-10-26,Kolkata,East,28.8,21.7,10.2,65.3,9.4,Rain
2022-10-27,Kolkata,East,26.7,19.3,21.5,57.7,7.4,Rain
2022-10-28,Kolkata,East,28.2,20.7,0.0,50.1,4.5,Clear
2022-10-29,Kolkata,East,32.0,24.0,84.4,67.6,13.6,Heavy Rain
2022-10-30,Kolkata,East,27.9,21.2,1.0,59.1,8.1,Light Rain
2022-10-31,Kolkata,East,26.0,18.2,4.7,72.6,11.3,Light Rain
2022-11-01,Kolkata,East,26.3,17.3,0.0,39.6,7.9,Clear
2022-11-02,Kolkata,East,26.0,18.8,0.0,49.5,10.9,Clear
2022-11-03,Kolkata,East,27.9,19.6,0.0,52.4,6.3,Clear
2022-11-04,Kolkata,East,26.5,19.1,0.3,54.3,11.9,Light Rain
2022-11-05,Kolkata,East,26.1,20.7,0.0,60.9,4.3,Clear
2022-11-06,Kolkata,East,29.1,21.0,0.3,66.3,12.6,Light Rain
2022-11-07,Kolkata,East,26.2,18.1,2.1,72.1,27.5,Light Rain
2022-11-08,Kolkata,East,30.1,23.8,0.0,56.6,4.7,Clear
2022-11-09,Kolkata,East,27.1,22.1,0.0,40.8,8.0,Clear
2022-11-10,Kolkata,East,27.3,21.6,0.0,46.4,2.7,Clear
2022-11-11,Kolkata,East,24.4,16.1,0.0,58.2,2.7,Clear
2022-11-12,Kolkata,East,25.3,17.4,0.0,64.1,14.3,Clear
2022-11-13,Kolkata,East,26.5,20.2,0.0,50.3,16.3,Clear
2022-11-14,Kolkata,East,27.8,20.1,0.0,38.2,10.8,Clear
2022-11-15,Kolkata,East,23.3,16.9,0.0,60.6,8.2,Clear
2022-11-16,Kolkata,East,29.8,19.9,0.0,46.4,7.3,Clear
2022-11-17,Kolkata,East,24.8,18.9,0.0,53.6,17.6,Clear
2022-11-18,Kolkata,East,25.5,18.5,0.0,51.2,9.7,Clear
2022-11-19,Kolkata,East,24.0,17.6,0.0,43.0,13.9,Clear
2022-11-20,Kolkata,East,27.9,19.8,0.0,49.0,6.9,Clear
2022-11-21,Kolkata,East,25.2,18.1,2.7,61.2,15.3,Light Rain
2022-11-22,Kolkata,East,24.8,18.1,0.0,59.5,15.6,Clear
2022-11-23,Kolkata,East,27.2,18.6,0.0,60.3,14.6,Clear
2022-11-24,Kolkata,East,27.6,20.5,10.7,68.7,15.5,Rain
2022-11-25,Kolkata,East,21.0,16.0,0.0,58.9,2.1,Clear
2022-11-26,Kolkata,East,23.5,18.5,0.0,57.0,18.1,Clear
2022-11-27,Kolkata,East,23.4,18.4,0.0,56.6,6.5,Clear
2022-11-28,Kolkata,East,26.6,19.2,0.0,46.7,7.8,Clear
2022-11-29,Kolkata,East,24.6,18.5,0.0,50.4,2.0,Clear
2022-11-30,Kolkata,East,27.3,17.3,0.0,62.7,8.9,Clear
2022-12-01,Kolkata,East,22.9,16.6,0.0,56.6,19.2,Clear
2022-12-02,Kolkata,East,25.2,17.1,0.0,52.7,3.7,Clear
2022-12-03,Kolkata,East,24.3,17.6,0.0,48.7,10.3,Clear
2022-12-04,Kolkata,East,26.1,19.8,0.0,52.8,12.5,Clear
2022-12-05,Kolkata,East,22.3,15.8,0.0,57.1,4.6,Clear
2022-12-06,Kolkata,East,23.2,17.4,0.0,64.2,4.1,Clear
2022-12-07,Kolkata,East,25.7,19.0,0.0,43.5,6.8,Clear
2022-12-08,Kolkata,East,23.1,18.1,0.0,39.8,17.1,Clear
2022-12-09,Kolkata,East,27.0,19.0,4.4,45.2,8.4,Light Rain
2022-12-10,Kolkata,East,23.8,15.5,0.0,53.4,5.9,Clear
2022-12-11,Kolkata,East,24.3,18.4,2.8,58.4,15.1,Light Rain
2022-12-12,Kolkata,East,23.9,16.6,0.0,39.4,3.0,Clear
2022-12-13,Kolkata,East,24.8,19.0,0.0,52.9,4.4,Clear
2022-12-14,Kolkata,East,23.4,16.5,1.8,57.2,16.2,Light Rain
2022-12-15,Kolkata,East,24.2,15.6,0.0,38.6,5.8,Clear
2022-12-16,Kolkata,East,26.9,17.8,0.0,56.6,10.7,Clear
2022-12-17,Kolkata,East,22.5,14.8,0.0,66.7,14.6,Clear
2022-12-18,Kolkata,East,21.5,13.5,0.0,47.7,12.9,Clear
2022-12-19,Kolkata,East,24.8,17.8,0.0,59.0,3.1,Clear
2022-12-20,Kolkata,East,22.3,16.2,0.7,64.6,19.2,Light Rain
2022-12-21,Kolkata,East,22.5,17.5,0.0,55.9,4.8,Clear
2022-12-22,Kolkata,East,22.4,14.9,0.0,38.8,9.5,Clear
2022-12-23,Kolkata,East,24.5,15.6,0.0,43.0,3.4,Clear
2022-12-24,Kolkata,East,24.7,16.2,3.3,49.8,13.5,Light Rain
2022-12-25,Kolkata,East,21.5,14.6,0.0,53.7,7.4,Clear
2022-12-26,Kolkata,East,23.5,15.6,0.0,41.5,16.7,Clear
2022-12-27,Kolkata,East,25.2,18.1,0.0,61.4,9.0,Clear
2022-12-28,Kolkata,East,22.1,16.2,0.0,46.5,3.2,Clear
2022-12-29,Kolkata,East,19.6,11.7,0.0,59.2,4.5,Clear
2022-12-30,Kolkata,East,28.0,17.6,0.0,46.6,22.6,Clear
2022-12-31,Kolkata,East,21.3,13.7,0.0,42.3,7.3,Clear
2023-01-01,Kolkata,East,22.6,14.7,0.0,63.6,2.0,Clear
2023-01-02,Kolkata,East,23.7,16.7,0.0,43.0,25.3,Clear
2023-01-03,Kolkata,East,25.8,17.7,0.0,25.5,8.6,Clear
2023-01-04,Kolkata,East,25.0,14.8,0.0,46.2,27.2,Clear
2023-01-05,Kolkata,East,22.7,16.5,0.0,35.9,4.9,Clear
2023-01-06,Kolkata,East,26.6,19.2,0.0,43.5,18.2,Clear
2023-01-07,Kolkata,East,23.8,15.9,0.0,58.7,4.5,Clear
2023-01-08,Kolkata,East,22.7,14.4,0.0,55.7,4.9,Clear
2023-01-09,Kolkata,East,25.8,18.4,0.0,33.7,9.7,Clear
2023-01-10,Kolkata,East,22.0,13.1,0.0,68.4,4.8,Clear
2023-01-11,Kolkata,East,25.2,18.0,0.0,48.5,13.0,Clear
2023-01-12,Kolkata,East,25.7,17.8,0.0,45.9,17.6,Clear
2023-01-13,Kolkata,East,25.4,18.9,0.0,61.1,4.4,Clear
2023-01-14,Kolkata,East,21.8,14.4,0.0,51.8,11.8,Clear
2023-01-15,Kolkata,East,21.6,14.7,0.0,67.5,15.5,Clear
2023-01-16,Kolkata,East,24.0,16.9,0.0,36.9,4.8,Clear
2023-01-17,Kolkata,East,23.8,18.8,0.0,55.7,5.8,Clear
2023-01-18,Kolkata,East,24.3,16.1,0.0,59.4,12.8,Clear
2023-01-19,Kolkata,East,19.7,13.8,0.0,60.3,14.1,Clear
2023-01-20,Kolkata,East,21.1,12.0,0.0,51.7,3.7,Clear
2023-01-21,Kolkata,East,26.6,17.9,6.8,64.5,7.3,Light Rain
2023-01-22,Kolkata,East,22.7,17.2,0.0,44.0,24.1,Clear
2023-01-23,Kolkata,East,22.6,16.3,0.0,53.9,4.7,Clear
2023-01-24,Kolkata,East,22.9,13.1,0.0,49.6,3.3,Clear
2023-01-25,Kolkata,East,20.1,13.9,0.0,45.9,20.1,Clear
2023-01-26,Kolkata,East,23.3,14.3,4.8,53.4,20.6,Light Rain
2023-01-27,Kolkata,East,21.1,15.0,0.0,49.9,8.3,Clear
2023-01-28,Kolkata,East,27.2,19.3,0.0,47.7,26.3,Clear
2023-01-29,Kolkata,East,23.9,17.4,0.0,48.0,18.6,Clear
2023-01-30,Kolkata,East,20.8,14.4,0.0,52.9,13.8,Clear
2023-01-31,Kolkata,East,25.0,16.3,0.0,45.5,10.5,Clear
2023-02-01,Kolkata,East,23.0,16.3,0.0,59.3,1.8,Clear
2023-02-02,Kolkata,East,22.3,15.2,0.0,58.0,14.1,Clear
2023-02-03,Kolkata,East,23.0,16.1,0.0,42.7,8.1,Clear
2023-02-04,Kolkata,East,26.0,17.4,0.0,42.1,9.5,Clear
2023-02-05,Kolkata,East,27.3,18.5,0.0,33.8,4.2,Clear
2023-02-06,Kolkata,East,25.2,18.9,0.0,55.3,6.6,Clear
2023-02-07,Kolkata,East,23.3,15.4,0.0,48.3,22.5,Clear
2023-02-08,Kolkata,East,27.5,19.4,0.0,28.5,2.1,Clear
2023-02-09,Kolkata,East,25.1,18.7,0.0,40.5,15.1,Clear
2023-02-10,Kolkata,East,24.3,17.7,0.0,60.6,7.7,Clear
2023-02-11,Kolkata,East,21.8,13.1,0.0,53.5,1.4,Clear
2023-02-12,Kolkata,East,23.5,17.5,0.0,48.3,6.9,Clear
2023-02-13,Kolkata,East,29.0,20.1,0.0,53.5,26.8,Clear
2023-02-14,Kolkata,East,23.7,15.6,0.0,49.8,12.7,Clear
2023-02-15,Kolkata,East,26.8,20.8,0.0,47.3,6.8,Clear
2023-02-16,Kolkata,East,26.0,18.3,0.0,49.8,3.2,Clear
2023-02-17,Kolkata,East,21.0,15.3,1.7,65.7,11.6,Light Rain
2023-02-18,Kolkata,East,24.2,15.8,0.0,52.0,12.0,Clear
2023-02-19,Kolkata,East,28.5,18.6,0.0,41.5,2.1,Clear
2023-02-20,Kolkata,East,24.2,15.4,0.0,56.2,5.4,Clear
2023-02-21,Kolkata,East,26.0,19.0,0.0,45.3,3.6,Clear
2023-02-22,Kolkata,East,25.5,17.7,0.0,64.2,12.6,Clear
2023-02-23,Kolkata,East,26.5,18.8,0.0,57.4,5.4,Clear
2023-02-24,Kolkata,East,24.2,17.2,0.0,57.7,16.3,Clear
2023-02-25,Kolkata,East,20.1,14.2,0.0,61.1,8.6,Clear
2023-02-26,Kolkata,East,24.6,17.0,0.0,50.8,3.5,Clear
2023-02-27,Kolkata,East,23.3,16.5,0.0,40.5,12.5,Clear
2023-02-28,Kolkata,East,21.1,15.5,0.0,49.7,9.2,Clear
2023-03-01,Kolkata,East,24.9,18.6,1.5,65.5,14.7,Light Rain
2023-03-02,Kolkata,East,28.3,20.7,0.0,49.5,5.8,Clear
2023-03-03,Kolkata,East,22.8,15.1,0.0,58.7,7.2,Clear
2023-03-04,Kolkata,East,22.5,16.7,0.0,57.2,11.5,Clear
2023-03-05,Kolkata,East,27.3,20.5,5.4,55.4,18.6,Light Rain
2023-03-06,Kolkata,East,23.7,16.1,0.0,38.3,14.9,Clear
2023-03-07,Kolkata,East,29.4,23.1,0.0,53.7,8.6,Clear
2023-03-08,Kolkata,East,23.5,17.5,0.0,49.5,7.6,Clear
2023-03-09,Kolkata,East,24.8,17.4,0.0,58.1,14.1,Clear
2023-03-10,Kolkata,East,28.3,22.2,0.0,59.2,0.5,Clear
2023-03-11,Kolkata,East,28.0,21.8,0.0,58.0,6.1,Clear
2023-03-12,Kolkata,East,24.3,19.0,0.0,59.7,5.6,Clear
2023-03-13,Kolkata,East,28.6,20.9,0.0,55.1,4.2,Clear
2023-03-14,Kolkata,East,28.7,20.0,0.0,56.5,21.0,Clear
2023-03-15,Kolkata,East,26.1,17.6,0.0,49.6,9.3,Clear
2023-03-16,Kolkata,East,28.6,20.3,0.0,51.2,2.4,Clear
2023-03-17,Kolkata,East,23.8,18.6,0.0,34.0,5.5,Clear
2023-03-18,Kolkata,East,25.7,18.9,3.4,75.7,19.1,Light Rain
2023-03-19,Kolkata,East,28.6,20.6,0.0,55.5,9.4,Clear
2023-03-20,Kolkata,East,24.8,17.0,0.0,55.4,18.0,Clear
2023-03-21,Kolkata,East,30.3,20.5,0.0,45.2,6.4,Clear
2023-03-22,Kolkata,East,27.1,19.3,0.0,38.8,1.6,Clear
2023-03-23,Kolkata,East,26.3,21.3,0.0,56.3,8.6,Clear
2023-03-24,Kolkata,East,27.6,20.0,0.0,54.5,16.6,Clear
2023-03-25,Kolkata,East,25.2,17.1,0.0,44.2,10.1,Clear
2023-03-26,Kolkata,East,26.6,18.4,0.0,34.1,15.2,Clear
2023-03-27,Kolkata,East,24.7,18.5,2.3,61.9,6.5,Light Rain
2023-03-28,Kolkata,East,27.7,22.7,0.0,32.6,11.4,Clear
2023-03-29,Kolkata,East,31.6,24.6,0.0,36.2,9.3,Clear
2023-03-30,Kolkata,East,26.8,20.5,0.0,50.1,14.0,Clear
2023-03-31,Kolkata,East,31.3,23.6,0.0,43.6,5.2,Clear
2023-04-01,Kolkata,East,26.5,20.9,3.1,62.2,10.4,Light Rain
2023-04-02,Kolkata,East,27.0,20.8,0.0,55.2,8.8,Clear
2023-04-03,Kolkata,East,28.0,21.7,0.0,48.0,7.4,Clear
2023-04-04,Kolkata,East,28.6,21.9,0.0,43.4,6.6,Clear
2023-04-05,Kolkata,East,31.2,23.3,0.0,50.2,0.9,Clear
2023-04-06,Kolkata,East,26.9,21.1,0.0,62.2,7.7,Clear
2023-04-07,Kolkata,East,29.2,23.9,0.0,46.3,9.2,Clear
2023-04-08,Kolkata,East,27.7,21.3,0.0,34.1,9.5,Clear
2023-04-09,Kolkata,East,31.8,23.1,0.0,45.1,2.8,Clear
2023-04-10,Kolkata,East,28.1,23.0,0.0,29.9,7.0,Clear
2023-04-11,Kolkata,East,26.5,19.1,0.0,41.4,11.1,Clear
2023-04-12,Kolkata,East,30.0,21.6,0.0,52.5,5.3,Clear
2023-04-13,Kolkata,East,31.3,24.3,0.0,42.3,13.5,Clear
2023-04-14,Kolkata,East,32.4,23.6,0.0,55.0,8.3,Clear
2023-04-15,Kolkata,East,28.0,23.0,0.0,58.0,11.0,Clear
2023-04-16,Kolkata,East,33.1,26.6,0.0,33.7,8.5,Clear
2023-04-17,Kolkata,East,30.1,24.3,1.1,55.0,13.8,Light Rain
2023-04-18,Kolkata,East,29.8,21.1,0.0,42.6,25.1,Clear
2023-04-19,Kolkata,East,30.5,22.2,0.0,44.5,17.1,Clear
2023-04-20,Kolkata,East,28.1,21.9,0.6,64.6,14.0,Light Rain
2023-04-21,Kolkata,East,30.5,23.6,0.0,51.2,7.9,Clear
2023-04-22,Kolkata,East,30.6,25.0,0.0,38.0,44.5,Clear
2023-04-23,Kolkata,East,30.6,21.9,0.0,58.4,10.6,Clear
2023-04-24,Kolkata,East,32.0,22.3,2.5,67.6,19.1,Light Rain
2023-04-25,Kolkata,East,31.0,24.1,3.3,56.2,14.3,Light Rain
2023-04-26,Kolkata,East,30.6,24.3,3.7,58.6,18.7,Light Rain
2023-04-27,Kolkata,East,31.3,23.9,0.0,39.0,18.5,Clear
2023-04-28,Kolkata,East,31.5,25.4,3.9,61.4,16.3,Light Rain
2023-04-29,Kolkata,East,32.6,26.6,0.0,45.6,14.3,Clear
2023-04-30,Kolkata,East,30.0,22.5,0.0,52.4,11.7,Clear
2023-05-01,Kolkata,East,31.2,23.8,0.0,51.0,19.7,Clear
2023-05-02,Kolkata,East,33.8,25.2,0.0,38.8,7.7,Clear
2023-05-03,Kolkata,East,31.8,25.6,0.0,61.6,11.9,Clear
2023-05-04,Kolkata,East,31.4,23.9,0.0,38.6,12.1,Clear
2023-05-05,Kolkata,East,31.8,25.2,2.5,42.9,13.2,Light Rain
2023-05-06,Kolkata,East,33.6,24.5,0.0,57.6,8.7,Clear
2023-05-07,Kolkata,East,33.3,25.3,0.0,56.6,9.2,Clear
2023-05-08,Kolkata,East,30.6,25.6,0.0,46.2,10.4,Clear
2023-05-09,Kolkata,East,33.0,24.0,0.0,25.9,10.5,Clear
2023-05-10,Kolkata,East,33.7,27.2,0.0,41.1,1.0,Clear
2023-05-11,Kolkata,East,31.9,24.9,0.0,46.9,12.8,Clear
2023-05-12,Kolkata,East,34.0,24.7,0.0,54.1,4.2,Clear
2023-05-13,Kolkata,East,31.7,25.7,0.0,33.5,13.6,Clear
2023-05-14,Kolkata,East,32.6,24.6,0.0,39.6,2.5,Clear
2023-05-15,Kolkata,East,32.6,24.5,0.0,45.9,4.3,Clear
2023-05-16,Kolkata,East,31.5,23.3,0.0,41.3,8.3,Clear
2023-05-17,Kolkata,East,33.0,27.7,0.5,63.5,12.8,Light Rain
2023-05-18,Kolkata,East,28.7,21.2,7.2,66.6,16.8,Light Rain
2023-05-19,Kolkata,East,28.4,22.4,0.0,52.9,18.5,Clear
2023-05-20,Kolkata,East,34.2,25.3,0.0,46.0,8.6,Clear
2023-05-21,Kolkata,East,31.9,24.7,0.0,37.6,6.9,Clear
2023-05-22,Kolkata,East,31.7,24.6,0.0,46.8,28.6,Clear
2023-05-23,Kolkata,East,29.1,21.7,0.0,38.8,2.5,Clear
2023-05-24,Kolkata,East,32.2,24.8,0.0,47.1,4.9,Clear
2023-05-25,Kolkata,East,36.7,30.1,0.0,51.2,6.2,Clear
2023-05-26,Kolkata,East,32.3,25.1,0.0,56.9,4.1,Clear
2023-05-27,Kolkata,East,33.8,27.9,0.0,48.5,21.7,Clear
2023-05-28,Kolkata,East,35.0,27.9,0.0,45.8,2.6,Clear
2023-05-29,Kolkata,East,32.0,25.1,3.4,62.4,47.1,Light Rain
2023-05-30,Kolkata,East,35.0,27.0,0.0,41.2,19.6,Clear
